"Speaker","Gender","Age","BirthYear","LabovHierarchy","AlveolarStatus","VelarStatus","BilabialStatus","LabiodentalStatus","Voicing","OralStopStatus","Nasality","LateralStatus","Frication","Sonority","PlaceOfArticulation","MannerOfArticulation","Syllables","Context","Vowel","FREQcount","Lg10WF","Lg10WF_c","F1_raw","F2_raw","F1","F2"
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,590.9548548,1924.181885,549.083,1688.344
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,799,1700,721.6,1554.54
"M1957","M","O",1957,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sal","ae",400,2.6031,-0.551878859060403,707.3277115,1709.189482,645.572,1560.149
"M1953","M","O",1953,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,741.1661615,1833.395602,665.417,1652.823
"M1953","M","O",1953,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,577,1594.804922,544.849,1502.728
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,615.108606,1651.797571,572.808,1538.516
"M1953","M","O",1953,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,746.9607694,1394.023054,669.651,1376.402
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,679.0603756,1712.65673,619.73,1576.707
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","valley","ae",1275,3.1059,-0.0490788590604025,699.555467,1357.887887,634.812,1353.701
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jazz","ae",608,2.7846,-0.370378859060402,613.8094167,1391.279282,571.838,1374.8
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bad","ae",27804,4.4441,1.2891211409396,668.7952189,1580.619227,612.233,1493.915
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,610.7190239,1705.882072,569.545,1572.434
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,700,1550,635.165,1474.418
"M1953","M","O",1953,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sal","ae",400,2.6031,-0.551878859060403,686.955127,1411.724575,625.551,1387.619
"M1949e","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,694.0112918,1617.301548,596.887,1610.092
"M1949e","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,836.025586,1645.767319,696.551,1633.594
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,785.4989636,1729.083632,661.095,1702.499
"M1949e","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,653.2028545,1300.232635,568.222,1348.626
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,706.524331,1329.776095,605.618,1372.93
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","valley","ae",1275,3.1059,-0.0490788590604025,786.460366,1432.483212,661.801,1457.593
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jazz","ae",608,2.7846,-0.370378859060402,736.2213117,1648.27747,626.521,1635.731
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bad","ae",27804,4.4441,1.2891211409396,685.5694134,1474.045083,590.889,1492.045
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,651.759622,1589.193159,567.164,1586.856
"M1949e","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,829.1902998,1650,691.789,1637.066
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,658.2154696,1437.376702,569.545,1435.96
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bad","ae",27804,4.4441,1.2891211409396,724.6998005,1645.192774,609.234,1586.055
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jazz","ae",608,2.7846,-0.370378859060402,757.2585555,1584.530771,628.638,1542.255
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,783.6958877,1762.403895,644.426,1670.984
"M1949d","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,647,1730,562.842,1647.482
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","valley","ae",1275,3.1059,-0.0490788590604025,722.1343088,1384.503813,607.647,1397.768
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sal","ae",400,2.6031,-0.551878859060403,748.3204743,1570.050938,623.258,1531.839
"M1949d","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,735.2307295,1593.072466,615.497,1548.398
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,768.9236941,1672.220803,635.606,1605.551
"M1949d","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,749.1993335,1408.967476,623.787,1415.395
"M1949d","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,715.5961002,1504.582836,603.766,1484.567
"M1949c","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,750.2592962,1671.321444,614.526,1510.473
"M1949c","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,735.2442966,1649.609092,605.265,1497.386
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,706.8307438,1713.663848,587.626,1535.845
"M1949c","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,721.9434766,1423.105255,596.975,1361.179
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,803.2261575,1593.873226,647.425,1463.735
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","valley","ae",1275,3.1059,-0.0490788590604025,768.6490215,1546.089862,625.992,1435.158
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jazz","ae",608,2.7846,-0.370378859060402,745.4419073,1638.789043,611.528,1490.977
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bad","ae",27804,4.4441,1.2891211409396,718.4376731,1614.418954,594.858,1476.288
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,719.0461021,1875.170046,595.211,1633.06
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,840.6712805,1655.490456,670.621,1500.858
"M1949c","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sal","ae",400,2.6031,-0.551878859060403,606.6611199,1559.28188,525.534,1443.171
"M1949b","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,661.7976361,1478.205939,634.548,1470.946
"M1949b","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,723.3624656,1559.59964,690.818,1539.05
"M1949b","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,575.1807701,1452.98588,555.433,1449.847
"M1949b","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,661.5797819,1551.461062,634.371,1532.106
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,575.5037063,1463.336671,555.698,1458.394
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","disyllabic","valley","ae",1275,3.1059,-0.0490788590604025,564.1451296,1337.362065,545.378,1353.167
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","jazz","ae",608,2.7846,-0.370378859060402,608.0226169,1572.758767,585.421,1550
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","bad","ae",27804,4.4441,1.2891211409396,600.6586637,1559.488552,578.718,1538.783
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","alveolar","nasal","monosyllabic","pan","ae",627,2.798,-0.356978859060403,599.2892754,1804.078656,577.483,1743.361
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","alveolar","stop","monosyllabic","rat","ae",1663,3.2212,0.0662211409395974,632.6892364,1552.757357,608,1533.174
"M1949b","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiced","not_stop","not_nasal","lateral","not_fricative","sonorant","alveolar","lateral","monosyllabic","sal","ae",400,2.6031,-0.551878859060403,632.4204665,1419.545819,607.735,1421.805
"M1949a","M","O",1949,4,"not_alveolar","not_velar","not_bilabial","labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","labiodental","fricative","monosyllabic","staff","ae",1632,3.213,0.0580211409395974,668.3683582,1506.609612,585.685,1545.727
"M1949a","M","O",1949,4,"not_alveolar","velar","not_bilabial","not_labiodental","voiceless","stop","not_nasal","not_lateral","not_fricative","obstruent","velar","stop","monosyllabic","stack","ae",311,2.4942,-0.660778859060402,684.2221946,1474.950154,598.386,1518.218
"M1949a","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","nasal","not_lateral","not_fricative","sonorant","bilabial","nasal","monosyllabic","ham","ae",591,2.7723,-0.382678859060403,667.1015262,1414.200947,584.715,1465.605
"M1949a","M","O",1949,4,"not_alveolar","not_velar","bilabial","not_labiodental","voiced","stop","not_nasal","not_lateral","not_fricative","obstruent","bilabial","stop","monosyllabic","lab","ae",2020,3.3056,0.150621140939597,677.9446529,1398.43565,593.359,1451.984
"M1949a","M","O",1949,4,"alveolar","not_velar","not_bilabial","not_labiodental","voiceless","not_stop","not_nasal","not_lateral","fricative","obstruent","alveolar","fricative","monosyllabic","pass","ae",5514,3.7415,0.586521140939597,651.9476391,1327.998419,572.632,1390.824
